Row ID,Segment,WC,Analytic,Clout,Authentic,Tone,WPS,BigWords,Dic,Linguistic,function,pronoun,ppron,i,we,you,shehe,they,ipron,det,article,number,prep,auxverb,adverb,conj,negate,verb,adj,quantity,Drives,affiliation,achieve,power,Cognition,allnone,cogproc,insight,cause,discrep,tentat,certitude,differ,memory,Affect,tone_pos,tone_neg,emotion,emo_pos,emo_neg,emo_anx,emo_anger,emo_sad,swear,Social,socbehav,prosocial,polite,conflict,moral,comm,socrefs,family,friend,female,male,Culture,politic,ethnicity,tech,Lifestyle,leisure,home,work,money,relig,Physical,health,illness,wellness,mental,substances,sexual,food,death,need,want,acquire,lack,fulfill,fatigue,reward,risk,curiosity,allure,Perception,attention,motion,space,visual,auditory,feeling,time,focuspast,focuspresent,focusfuture,Conversation,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,QMark,Exclam,Apostro,OtherP
349,1,17,79.1,12.77,83.69,20.23,8.5,11.76,76.47,64.71,47.06,11.76,11.76,5.88,5.88,0,0,0,0,17.65,11.76,0,11.76,5.88,0,5.88,5.88,23.53,0,0,11.76,11.76,0,0,5.88,0,5.88,0,0,0,0,0,5.88,0,0,0,0,0,0,0,0,0,0,0,17.65,11.76,0,0,0,0,5.88,5.88,0,0,0,0,5.88,0,0,5.88,5.88,0,0,5.88,5.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.76,0,11.76,0,0,0,0,0,23.53,0,0,0,0,0,0,0,23.53,11.76,0,0,0,5.88,5.88
350,1,46,47.48,40.06,85.35,84.9,15.33,21.74,82.61,69.57,58.7,17.39,10.87,6.52,4.35,0,0,0,6.52,6.52,4.35,0,17.39,13.04,4.35,4.35,0,19.57,4.35,0,8.7,6.52,2.17,0,15.22,2.17,13.04,2.17,2.17,2.17,2.17,0,4.35,0,4.35,4.35,0,2.17,2.17,0,0,0,0,0,13.04,6.52,0,0,0,2.17,0,6.52,0,0,0,0,0,0,0,0,2.17,0,0,2.17,0,0,2.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.7,8.7,0,0,8.7,0,0,0,4.35,0,4.35,2.17,0,0,0,0,0,26.09,4.35,2.17,0,2.17,0,17.39
351,1,17,64.21,2.18,1.39,20.23,17,23.53,64.71,47.06,47.06,17.65,11.76,11.76,0,0,0,0,5.88,17.65,11.76,0,11.76,5.88,0,11.76,0,11.76,0,0,0,0,0,0,11.76,0,11.76,0,0,5.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.88,5.88,0,0,0,0,5.88,0,0,0,0,0,5.88,0,0,5.88,5.88,0,0,5.88,5.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.88,0,0,0,0,0,0,17.65,0,0,0,0,5.88,11.76
352,1,16,62.1,99,1.63,96.74,16,12.5,93.75,75,56.25,12.5,12.5,0,12.5,0,0,0,0,6.25,0,6.25,18.75,6.25,6.25,6.25,0,25,6.25,6.25,18.75,12.5,6.25,0,6.25,0,6.25,0,0,6.25,0,0,0,0,6.25,6.25,0,6.25,6.25,0,0,0,0,0,18.75,6.25,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,6.25,0,0,6.25,0,0,6.25,0,0,0,0,0,0,0,0,0,0,6.25,0,0,0,0,0,0,12.5,6.25,0,0,6.25,0,0,0,6.25,0,6.25,0,0,0,0,0,0,25,0,0,0,0,0,25
353,1,12,73.36,98.75,1,99,6,16.67,75,58.33,41.67,8.33,8.33,0,0,8.33,0,0,0,8.33,8.33,0,8.33,16.67,0,0,0,33.33,0,0,0,0,0,0,8.33,0,8.33,0,0,0,8.33,0,0,0,8.33,8.33,0,8.33,8.33,0,0,0,0,0,16.67,8.33,0,0,0,0,0,8.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.33,0,0,0,0,0,0,0,0,0,0,8.33,0,0,0,0,0,0,8.33,0,0,0,0,0,0,0,0,8.33,0,0,0,0,0,0,0,41.67,0,0,8.33,0,0,33.33
354,1,17,16.49,93.56,97.97,95.42,4.25,11.76,70.59,58.82,35.29,11.76,5.88,0,5.88,0,0,0,5.88,0,0,0,5.88,11.76,11.76,0,0,23.53,11.76,0,11.76,5.88,5.88,0,11.76,0,11.76,5.88,0,0,5.88,0,0,0,5.88,5.88,0,0,0,0,0,0,0,0,11.76,5.88,0,0,0,0,0,5.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.65,0,0,0,0,0,0,0,23.53,0,5.88,5.88,0,0,0,0,0,35.29,11.76,5.88,11.76,0,0,5.88
355,1,6,89.52,1,39.59,99,6,33.33,83.33,66.67,33.33,16.67,16.67,16.67,0,0,0,0,0,0,0,0,16.67,0,0,0,0,33.33,0,0,16.67,0,16.67,0,0,0,0,0,0,0,0,0,0,0,16.67,16.67,0,16.67,16.67,0,0,0,0,0,16.67,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,0,0,16.67,0,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,0,0,0,0,0,0,66.67,0,0,0,0,0,66.67
356,1,16,43.4,1.71,15.38,99,16,31.25,81.25,56.25,25,6.25,6.25,6.25,0,0,0,0,0,0,0,12.5,6.25,6.25,0,12.5,0,18.75,18.75,0,6.25,0,6.25,0,18.75,0,18.75,0,0,6.25,12.5,0,6.25,0,12.5,12.5,0,12.5,12.5,0,0,0,0,0,12.5,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,6.25,0,0,0,0,0,0,0,0,56.25,0,0,0,0,0,56.25
357,1,25,19.3,99,13.33,99,6.25,12,88,72,56,24,24,4,4,8,8,0,0,12,4,0,12,12,0,8,0,12,12,0,12,8,4,0,0,0,0,0,0,0,0,0,0,0,8,8,0,8,8,0,0,0,0,0,32,8,0,0,0,0,8,24,4,0,8,0,4,0,0,4,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,12,0,8,0,4,4,0,0,0,24,8,0,8,0,8,0
358,1,23,82.28,40.06,74.45,20.23,23,26.09,86.96,69.57,56.52,17.39,8.7,4.35,0,4.35,0,0,8.7,13.04,8.7,4.35,21.74,4.35,8.7,4.35,0,17.39,0,8.7,0,0,0,0,8.7,0,8.7,0,0,0,0,0,4.35,4.35,0,0,0,0,0,0,0,0,0,0,4.35,4.35,0,0,0,0,4.35,4.35,0,0,0,0,0,0,0,0,8.7,0,0,4.35,8.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.7,0,0,8.7,0,0,0,4.35,4.35,8.7,0,4.35,4.35,0,0,0,26.09,4.35,4.35,0,4.35,0,13.04
359,1,10,1,1,99,20.23,10,0,100,100,80,30,30,30,0,0,0,0,0,20,0,20,0,40,10,0,10,60,0,20,0,0,0,0,30,10,20,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,10,20,10,10,0,0,0,0,0,30,0,10,0,0,20,0
360,1,22,81.89,86.82,99,20.23,22,9.09,100,81.82,63.64,18.18,13.64,4.55,4.55,4.55,0,0,4.55,18.18,9.09,4.55,18.18,4.55,4.55,4.55,0,9.09,13.64,18.18,4.55,4.55,0,0,9.09,0,9.09,0,4.55,0,0,0,4.55,0,0,0,0,0,0,0,0,0,0,0,9.09,0,0,0,0,0,0,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09,27.27,0,0,27.27,0,0,0,0,0,4.55,0,0,0,0,0,0,13.64,0,9.09,0,0,4.55,0
361,1,11,45.12,86.82,5.07,20.23,11,18.18,45.45,36.36,36.36,18.18,9.09,0,0,9.09,0,0,9.09,0,0,0,9.09,9.09,0,0,0,18.18,0,0,0,0,0,0,9.09,0,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09,0,0,9.09,0,0,0,0,0,9.09,0,0,0,0,0,0,45.45,0,0,9.09,0,18.18,18.18
362,1,34,29.85,97.48,4.6,95.42,17,2.94,85.29,67.65,58.82,17.65,14.71,2.94,2.94,8.82,0,0,2.94,17.65,0,2.94,14.71,8.82,2.94,8.82,0,11.76,8.82,8.82,2.94,2.94,0,0,17.65,2.94,14.71,0,2.94,2.94,5.88,0,8.82,0,5.88,5.88,0,5.88,5.88,0,0,0,0,0,20.59,8.82,0,2.94,0,0,5.88,14.71,0,0,2.94,0,2.94,0,0,2.94,2.94,0,0,2.94,2.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.94,0,0,0,0,0,0,0,0,0,8.82,0,0,0,0,0,0,17.65,0,2.94,2.94,0,2.94,8.82
363,1,7,2.35,97.11,1,99,3.5,28.57,85.71,57.14,42.86,28.57,14.29,0,0,14.29,0,0,14.29,0,0,0,0,14.29,0,0,0,42.86,0,0,0,0,0,0,14.29,0,14.29,0,0,0,0,0,0,0,14.29,14.29,0,14.29,14.29,0,0,0,0,0,14.29,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,0,0,0,0,0,0,71.43,0,0,14.29,0,0,57.14
364,1,28,56.86,3.12,48.09,75.77,14,25,64.29,39.29,28.57,7.14,7.14,7.14,0,0,0,0,0,3.57,3.57,10.71,7.14,3.57,3.57,10.71,0,10.71,3.57,0,7.14,3.57,0,3.57,10.71,0,10.71,0,0,3.57,0,0,7.14,0,3.57,3.57,0,0,0,0,0,0,0,0,7.14,3.57,0,0,0,0,0,3.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.57,0,0,0,0,3.57,0,0,7.14,10.71,3.57,0,7.14,0,0,0,0,3.57,0,3.57,0,0,0,0,0,17.86,3.57,0,0,0,3.57,10.71
365,1,19,95.09,90.88,1,92.27,9.5,15.79,63.16,47.37,36.84,10.53,5.26,0,0,5.26,0,0,5.26,10.53,5.26,0,15.79,5.26,0,0,0,15.79,0,0,0,0,0,0,5.26,0,5.26,0,0,0,5.26,0,0,0,5.26,5.26,0,5.26,5.26,0,0,0,0,0,15.79,10.53,0,0,0,0,5.26,5.26,0,0,0,0,5.26,0,0,5.26,0,0,0,0,0,0,5.26,0,0,0,0,0,0,0,0,0,0,5.26,0,0,0,0,0,0,5.26,0,0,0,0,0,0,0,0,5.26,0,0,0,0,0,0,0,36.84,0,0,5.26,0,0,31.58
366,1,8,89.52,1.71,89.39,20.23,8,50,62.5,37.5,37.5,12.5,12.5,12.5,0,0,0,0,0,12.5,12.5,0,12.5,12.5,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,0,0,0,0,12.5,0,0,0,0,0,12.5,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,12.5,0,0,0,0,12.5,0,0,0,0,0,0,0,37.5,12.5,12.5,0,0,12.5,0
367,1,6,10.19,40.06,99,20.23,6,0,83.33,83.33,66.67,0,0,0,0,0,0,0,0,0,0,0,16.67,16.67,33.33,0,0,33.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,0,16.67,16.67,0,0,0,0,0,16.67,0,0,0,0,0,0,16.67,0,0,16.67,0,0,0
368,1,34,64.21,40.06,83.69,20.23,11.33,20.59,73.53,67.65,58.82,11.76,8.82,2.94,2.94,0,0,2.94,2.94,11.76,11.76,0,14.71,8.82,8.82,5.88,2.94,14.71,2.94,0,2.94,2.94,0,0,17.65,0,17.65,2.94,0,5.88,2.94,0,2.94,0,0,0,0,0,0,0,0,0,0,0,5.88,0,0,0,0,0,0,5.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.94,17.65,0,0,17.65,0,0,0,2.94,0,8.82,0,0,0,0,0,0,23.53,8.82,0,0,0,2.94,11.76
369,1,22,12.37,1.08,79.84,20.23,11,13.64,77.27,68.18,45.45,9.09,4.55,4.55,0,0,0,0,4.55,9.09,4.55,4.55,4.55,0,9.09,22.73,0,9.09,18.18,9.09,0,0,0,0,22.73,0,22.73,0,4.55,0,0,0,9.09,0,9.09,4.55,4.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.64,18.18,4.55,0,4.55,0,0,9.09,4.55,0,0,0,0,0,0,0,0,31.82,18.18,4.55,0,0,0,9.09
370,1,16,26.1,75.49,89.39,96.74,16,12.5,62.5,62.5,56.25,12.5,12.5,6.25,0,6.25,0,0,0,0,0,0,18.75,6.25,12.5,12.5,0,6.25,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.25,6.25,0,6.25,6.25,0,0,0,0,0,6.25,0,0,0,0,0,0,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.25,6.25,0,0,6.25,0,0,0,12.5,0,12.5,0,0,0,0,0,0,18.75,0,0,6.25,0,0,12.5
371,1,8,62.1,40.06,89.39,20.23,8,12.5,62.5,50,37.5,0,0,0,0,0,0,0,0,12.5,12.5,12.5,0,12.5,12.5,0,0,12.5,12.5,12.5,0,0,0,0,12.5,0,12.5,12.5,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,12.5,0,0,12.5,0,0,0,0,0,12.5,0,0,0,0,0,0,37.5,0,12.5,12.5,0,0,12.5
372,1,15,10.19,77.41,19.26,99,15,13.33,73.33,66.67,46.67,13.33,6.67,0,6.67,0,0,0,6.67,13.33,0,0,6.67,6.67,6.67,13.33,0,13.33,13.33,6.67,6.67,6.67,0,0,20,6.67,13.33,0,0,6.67,6.67,0,6.67,0,20,20,0,6.67,6.67,0,0,0,0,0,13.33,6.67,0,0,0,0,0,6.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.67,0,0,6.67,0,0,0,6.67,0,0,0,0,0,0,0,0,40,0,0,0,0,0,40
373,1,14,56.86,1,97.09,20.23,14,21.43,71.43,64.29,42.86,21.43,14.29,14.29,0,0,0,0,7.14,7.14,0,0,14.29,7.14,0,0,0,28.57,0,7.14,0,0,0,0,28.57,0,28.57,7.14,7.14,7.14,0,0,7.14,0,0,0,0,0,0,0,0,0,0,0,14.29,14.29,0,7.14,0,0,7.14,7.14,0,0,7.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,7.14,0,0,7.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
374,1,48,13.27,99,1,20.23,9.6,25,75,62.5,54.17,20.83,16.67,2.08,2.08,12.5,0,0,4.17,12.5,4.17,4.17,10.42,16.67,4.17,4.17,0,18.75,4.17,2.08,4.17,2.08,2.08,0,6.25,0,6.25,2.08,0,4.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.75,4.17,0,0,0,0,2.08,14.58,0,0,0,0,2.08,0,0,2.08,2.08,0,0,2.08,2.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.33,4.17,2.08,0,2.08,2.08,0,0,0,2.08,6.25,2.08,2.08,0,2.08,0,0,16.67,6.25,0,4.17,0,4.17,2.08
375,1,7,1,1,97.09,20.23,3.5,0,100,85.71,71.43,28.57,14.29,14.29,0,0,0,0,14.29,0,0,0,14.29,28.57,14.29,0,0,42.86,0,0,0,0,0,0,42.86,0,42.86,0,0,0,0,28.57,0,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,0,0,0,0,0,0,0,14.29,14.29,14.29,14.29,0,0,0,0,0,28.57,14.29,0,0,0,14.29,0
376,1,8,26.1,40.06,1,20.23,2.67,12.5,100,87.5,62.5,12.5,0,0,0,0,0,0,12.5,25,0,12.5,12.5,12.5,12.5,0,0,37.5,12.5,12.5,0,0,0,0,25,0,25,0,0,12.5,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,12.5,12.5,12.5,0,0,12.5,0,0,0,25,0,0,0,0,0,0,0,25,12.5,0,0,12.5,0,0
377,1,7,89.52,40.06,24.32,20.23,7,14.29,57.14,28.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,14.29,0,0,0,0,14.29,0,0,0,0,0,14.29,0,0,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,0,0,0,14.29,0,0,14.29,0,0,0,0,0,0,0,0,42.86,0,14.29,0,0,0,28.57
378,1,4,1,99,99,20.23,4,0,75,75,50,25,25,0,0,25,0,0,0,25,0,0,0,25,25,0,0,50,0,0,0,0,0,0,25,0,25,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,25,0,0,0,0,0,0,25,25,0,0,0,0,0,50,0,0,25,0,25,0
379,1,37,80.1,14.33,20.17,93.12,18.5,18.92,72.97,48.65,37.84,10.81,8.11,8.11,0,0,0,0,2.7,10.81,5.41,5.41,13.51,8.11,2.7,2.7,0,16.22,2.7,0,10.81,8.11,0,2.7,5.41,0,5.41,0,0,2.7,0,0,2.7,0,5.41,5.41,0,0,0,0,0,0,0,0,16.22,10.81,0,0,0,2.7,2.7,5.41,2.7,0,2.7,0,0,0,0,0,2.7,0,0,2.7,2.7,0,0,0,0,0,0,0,0,0,0,0,2.7,0,0,0,0,2.7,0,0,5.41,5.41,0,0,5.41,0,0,0,0,2.7,2.7,2.7,0,0,0,0,0,18.92,2.7,2.7,0,0,2.7,10.81
380,1,10,1,99,1,20.23,10,0,90,60,50,20,20,0,10,10,0,0,0,0,0,30,0,30,0,0,0,40,0,0,10,10,0,0,20,0,20,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,10,0,0,20
381,1,79,50.32,62.57,73.13,38.56,13.17,22.78,92.41,78.48,65.82,16.46,7.59,2.53,1.27,3.8,0,0,8.86,10.13,3.8,0,21.52,8.86,6.33,7.59,2.53,18.99,5.06,5.06,1.27,1.27,0,0,12.66,0,12.66,3.8,3.8,1.27,3.8,1.27,2.53,0,1.27,1.27,0,0,0,0,0,0,0,0,8.86,2.53,0,0,0,0,1.27,6.33,0,0,0,0,0,0,0,0,7.59,0,0,6.33,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.59,8.86,0,1.27,6.33,2.53,0,0,6.33,2.53,7.59,1.27,0,0,0,0,0,18.99,7.59,0,0,0,6.33,5.06
382,1,23,23.51,5.93,98.67,99,23,17.39,95.65,73.91,52.17,17.39,13.04,8.7,0,4.35,0,0,4.35,0,0,13.04,17.39,13.04,4.35,8.7,0,21.74,8.7,0,0,0,0,0,13.04,0,13.04,0,0,0,4.35,0,13.04,0,13.04,13.04,0,8.7,8.7,0,0,0,0,0,17.39,8.7,0,0,0,0,0,8.7,0,0,0,4.35,0,0,0,0,4.35,4.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.35,4.35,0,4.35,0,0,0,0,4.35,0,4.35,4.35,4.35,4.35,0,0,0,21.74,0,0,0,0,4.35,17.39
383,1,20,26.1,1,98.38,90.5,20,10,90,75,60,10,5,5,0,0,0,0,5,5,5,10,15,10,10,15,0,15,10,0,5,0,5,0,20,0,20,0,0,0,15,0,10,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,5,0,0,5,0,0,0,10,10,5,0,0,0,0,0,0,20,0,5,5,0,5,5
384,1,15,77.34,96.04,63.35,20.23,15,20,73.33,73.33,60,20,6.67,0,0,6.67,0,0,13.33,20,13.33,0,20,6.67,6.67,6.67,0,13.33,6.67,0,0,0,0,0,6.67,0,6.67,6.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.67,0,0,0,0,0,0,6.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.33,0,0,13.33,0,0,0,0,0,0,0,0,0,0,0,0,6.67,0,0,6.67,0,0,0
385,1,10,39.7,99,1,20.23,10,0,90,80,50,10,10,0,0,10,0,0,0,10,10,0,10,10,10,10,0,40,0,10,30,10,10,10,20,0,20,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,10,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,0,0,0,10,0,0,10,0,0,0
386,1,7,18.12,1,97.09,99,7,28.57,85.71,71.43,42.86,28.57,28.57,28.57,0,0,0,0,0,14.29,0,0,14.29,14.29,0,0,0,28.57,14.29,0,0,0,0,0,14.29,0,14.29,0,14.29,0,0,0,0,0,14.29,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,0,0,14.29,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,0,0,0,0,0,0,28.57,0,0,0,14.29,14.29,0
387,1,4,99,40.06,89.39,20.23,4,0,100,75,50,0,0,0,0,0,0,0,0,25,25,0,25,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,25,0,0,0,25,0,0
388,1,6,89.52,1,39.59,99,6,33.33,83.33,66.67,33.33,16.67,16.67,16.67,0,0,0,0,0,16.67,0,0,16.67,0,0,0,0,16.67,16.67,0,0,0,0,0,16.67,0,16.67,0,16.67,0,0,0,0,0,16.67,16.67,0,16.67,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,0,0,16.67,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,0,0,0,16.67,0,0
389,1,12,2.87,1,99,99,12,25,100,66.67,41.67,8.33,8.33,8.33,0,0,0,0,0,0,0,0,0,16.67,0,16.67,0,16.67,16.67,0,0,0,0,0,25,0,25,0,0,8.33,16.67,0,16.67,0,8.33,8.33,0,8.33,8.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.33,8.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.33,0,0,0,0,0,0,0,50,0,0,0,8.33,8.33,0,0,0,8.33,0,8.33,0,0,0,0
390,1,17,16.49,1,83.69,95.42,17,23.53,82.35,58.82,52.94,11.76,5.88,5.88,0,0,0,0,5.88,0,0,5.88,23.53,11.76,11.76,11.76,5.88,17.65,0,0,5.88,0,5.88,0,5.88,0,5.88,0,0,0,0,0,5.88,0,5.88,5.88,0,5.88,5.88,0,0,0,0,0,5.88,5.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.88,0,0,5.88,0,0,5.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.88,0,0,0,0,0,0,0,11.76,0,0,5.88,0,0,0,0,0,29.41,0,0,0,0,5.88,23.53
391,1,12,10.19,98.75,39.59,99,12,8.33,91.67,66.67,50,16.67,8.33,0,0,8.33,0,0,8.33,0,0,0,8.33,8.33,8.33,8.33,0,8.33,8.33,0,16.67,0,16.67,0,8.33,0,8.33,0,0,0,8.33,0,0,0,8.33,8.33,0,0,0,0,0,0,0,0,8.33,0,0,0,0,0,0,8.33,0,0,0,0,0,0,0,0,8.33,0,0,8.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,0,0,0,0,0,0,0,16.67,0,8.33,0,8.33,0,8.33,0,0,25,0,16.67,8.33,0,0,0
392,1,22,20.83,1,99,86.79,22,27.27,90.91,54.55,45.45,4.55,4.55,4.55,0,0,0,0,0,0,0,18.18,13.64,13.64,0,22.73,0,18.18,4.55,0,0,0,0,0,22.73,0,22.73,0,0,4.55,13.64,0,13.64,0,4.55,4.55,0,4.55,4.55,0,0,0,0,0,4.55,4.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.55,0,0,0,0,0,0,0,27.27,0,0,0,0,0,0,0,0,31.82,0,0,0,0,0,31.82
393,1,7,89.52,40.06,1,99,7,0,85.71,42.86,42.86,0,0,0,0,0,0,0,0,14.29,0,14.29,14.29,14.29,0,0,0,14.29,0,0,0,0,0,0,14.29,0,14.29,0,0,0,14.29,0,0,0,14.29,14.29,0,14.29,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.57,0,0,0,0,0,0,0,0,0,14.29,0,0,0,0,0,0,28.57,0,0,0,0,0,28.57
